Car.CFL.Tire.FrcC.x,Car.CFL.Tire.FrcC.y,Car.CFL.Tire.FrcC.z,Car.CFR.Tire.FrcC.x,Car.CFR.Tire.FrcC.y,Car.CFR.Tire.FrcC.z,Car.CRL.Tire.FrcC.x,Car.CRL.Tire.FrcC.y,Car.CRL.Tire.FrcC.z,Car.CRR.Tire.FrcC.x,Car.CRR.Tire.FrcC.y,Car.CRR.Tire.FrcC.z,Car.LongSlipFL,Car.LongSlipFR,Car.LongSlipRL,Car.LongSlipRR,Car.SlipAngleFL,Car.SlipAngleFR,Car.SlipAngleRL,Car.SlipAngleRR,Car.Yaw,Car.YawRate,Car.ax,Car.ay,Car.az,Car.vx,Car.vy,Car.vz,DM.Gas,Driver.Gas,Steer.WhlAng,Time,Vhcl.FL.rotv,Vhcl.FL.rz,Vhcl.FR.rotv,Vhcl.FR.rz,Vhcl.RL.rotv,Vhcl.RL.rz,Vhcl.RR.rotv,Vhcl.RR.rz
C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1,C1
N,N,N,N,N,N,N,N,N,N,N,N,,,,,rad,rad,rad,rad,rad,rad/s,m/s^2,m/s^2,m/s^2,m/s,m/s,m/s,,,rad,s,rad/s,rad,rad/s,rad,rad/s,rad,rad/s,rad
237.7365265,-393.7892761,6893.224121,133.7305145,-519.9576416,5192.483398,391.0793457,-488.0298767,4901.600098,590.5618286,-62.65411758,3614.974365,-0.0004371303366,-0.0003921335156,0.003901244374,0.005091945175,0.00703947572,0.001032280736,0.005955783185,-0.00132387015,2.26706934,0.001647825004,0.5341776013,-1.012772799,0.1096455976,4.160833359,0.0234424863,0.05359549448,0,0,3.95560055E-05,8.241,12.96785736,-0.00160662795,12.94905663,0.002695989097,12.98538685,-0.003000000026,13.06084156,0.003000000026
237.3249359,-373.7860413,6872.70752,134.8821716,-505.9384766,5245.897949,393.597168,-472.2634583,4871.813477,586.8209229,-62.63137817,3657.034424,-0.0004362405743,-0.0003927682992,0.003918247297,0.00503221713,0.006790509447,0.0008189087384,0.005739208311,-0.00139679783,2.267085552,0.001618249225,0.5333604217,-0.9814042449,0.1331069022,4.166169167,0.01344025042,0.05482240766,0,0,3.95560055E-05,8.251,12.97866249,-0.001593537745,12.97041607,0.002715635113,13.01759148,-0.003000000026,13.06306934,0.003000000026
235.4679718,-347.933075,6835.237793,136.7263336,-486.5372314,5307.89209,398.4708557,-448.313324,4830.435059,581.9568481,-57.31401825,3705.795166,-0.0004409067624,-0.0003929657105,0.003949261736,0.004965122789,0.006495114416,0.0005584647879,0.005469805561,-0.001522816368,2.267101526,0.001581526361,0.5331343412,-0.9397347569,0.1415967643,4.171496391,0.003830545116,0.05626285821,0,0,3.937246947E-05,8.261,12.98978424,-0.001592127257,12.99148655,0.002723817714,13.04912281,-0.003000000026,13.06623554,0.003000000026
231.9250488,-317.8689575,6772.418945,138.4321442,-458.6403503,5373.291992,406.8561096,-419.4973755,4769.048828,577.7633057,-45.38382339,3755.960693,-0.0004355669953,-0.0003976846347,0.003986964934,0.004907017108,0.006181574892,0.0002022339322,0.005202464294,-0.001739184139,2.267117023,0.001514052041,0.5334191918,-0.8785169721,0.1212510988,4.176823616,-0.005250179209,0.05765550584,0,0,3.937246947E-05,8.271,13.00251865,-0.001600595657,13.01261234,0.002721207915,13.07779217,-0.003000000026,13.06955433,0.003000000026
228.068222,-285.3079529,6691.043945,141.0866699,-420.2887268,5431.964844,415.8863525,-388.3175354,4694.556152,572.0247803,-26.0230751,3801.556641,-0.0004306127084,-0.0003955504799,0.004027250689,0.004845475312,0.005834792741,-0.0002326880785,0.004925083369,-0.0020076863,2.267131567,0.001400158391,0.533585906,-0.8113234043,0.1002086625,4.182153225,-0.01369423326,0.05883763358,0,0,3.937246947E-05,8.281,13.01568794,-0.001617205213,13.03411293,0.002707150299,13.10587502,-0.003000000026,13.07298946,0.003000000026
223.3922424,-248.6646271,6598.675781,144.4317932,-375.4335022,5490.141113,425.9748535,-354.3359985,4614.337402,565.4561768,-2.658025026,3849.04834,-0.0004270481295,-0.0003945474164,0.004078063183,0.004787733778,0.005447996315,-0.0006711742026,0.004622305278,-0.002278435975,2.267144918,0.001240804791,0.5338159204,-0.7346821427,0.07693401724,4.187483788,-0.02139439248,0.05981367454,0,0,3.937246947E-05,8.291,13.02914715,-0.001641600742,13.05475235,0.002682236955,13.13376808,-0.003000000026,13.07823372,0.003000000026
203.6097565,-144.4898224,6497.52832,157.522049,-264.9483643,5555.528809,437.2155762,-318.5966797,4531.991699,558.0775757,22.07815742,3900.752441,-0.0005379536888,-0.0003207642876,0.004142259713,0.004723303951,0.00381632871,-0.002319062594,0.004329403397,-0.002524314681,2.267156601,0.001185501576,0.5317488909,-0.6026383638,0.05132786185,4.192825317,-0.0281101279,0.06055246294,0,0,3.936926805E-05,8.301,13.03859615,-0.001673240797,13.07720661,0.002648612717,13.16098022,-0.003000000026,13.08533669,0.003000000026
213.4622803,-71.13292694,6382.616699,151.6572113,-188.9739685,5636.128906,449.3897095,-284.89328,4448.536133,549.9363403,45.53487778,3957.321777,-0.000309685478,-0.0004663733998,0.004203110002,0.004659260623,0.003775878111,-0.002342565218,0.004073870368,-0.002738000127,2.267169952,0.001497006044,0.5350917578,-0.4807363153,0.02428520471,4.198163033,-0.03339288011,0.06103479117,0,0,3.936926805E-05,8.311,13.05152225,-0.001710990677,13.09734631,0.002608801704,13.18626595,-0.003000000026,13.09457016,0.003000000026
208.7556305,-41.3455925,6273.43457,154.8585968,-158.7024384,5713.404297,461.164856,-251.5812988,4365.735352,541.5233765,70.23265839,4017.792236,-0.0004020181077,-0.0004103096144,0.004264483228,0.004595938604,0.003688290948,-0.002415073337,0.003784492845,-0.003001666162,2.267186642,0.001796162105,0.535572052,-0.4146591127,-0.001758792088,4.203510761,-0.03781422228,0.06124682352,0,0,3.936926805E-05,8.321,13.06307888,-0.001754878671,13.11841965,0.002563308226,13.21007919,-0.003000000026,13.1053133,0.003000000026
200.0979767,-18.43314362,6170.21582,161.0399017,-135.3462372,5787.472656,472.7494812,-215.4187317,4286.112305,532.809082,100.103302,4080.136719,-0.0004269710917,-0.0003911323438,0.004330499563,0.004535282031,0.003437982872,-0.002662821906,0.0034401624,-0.003338446142,2.267205477,0.001927764271,0.5358266234,-0.348474443,-0.0246595256,4.208864689,-0.04159331322,0.06120719016,0,0,3.936926805E-05,8.331,13.07717991,-0.001804229803,13.13767624,0.002512671519,13.23257446,-0.003000000026,13.1172142,0.003000000026
194.1300049,13.17263031,6074.98877,165.9542236,-103.4569626,5860.236816,483.9674072,-176.9630432,4211.356445,523.8809814,135.2738647,4142.612305,-0.0004080994113,-0.0004020325723,0.004396847449,0.004475827795,0.003049025545,-0.00304403482,0.003085364122,-0.003702965332,2.26722455,0.001869044849,0.5362772346,-0.271581322,-0.04076843709,4.214223385,-0.04467793554,0.06097797677,0,0,3.936926805E-05,8.341,13.09237671,-0.001857961412,13.15565109,0.002458070638,13.25384331,-0.003000000026,13.13007069,0.003000000026
456.324707,2662.550293,5938.803711,128.9946594,2279.791748,5977.548828,505.796051,-146.8358307,4141.219727,506.829834,164.8491058,4204.26709,-0.001528991736,-0.0009446418844,0.004635971971,0.0043126042,-0.1032385454,-0.1090200543,0.003213581862,-0.003577187425,2.267254591,0.006765511353,0.3762055933,1.775138617,-0.01276292838,4.219443798,-0.0417832993,0.06059329957,0,0,1.796233535,8.351,13.0051651,0.1071954891,13.06754208,0.1115111634,13.26990509,-0.003000000026,13.14711094,0.003000000026
320.2605896,5232.139648,5285.430664,-69.6127243,4612.566895,6657.153809,549.1550293,-234.0208588,4017.681885,487.3439026,73.00344086,4295.625488,0.0007392949192,-0.001286676386,0.004860789981,0.004196416587,-0.08250053227,-0.0886682272,0.005790656433,-0.000998712494,2.267451763,0.03259276971,-0.00455228705,4.175926685,-0.0938674584,4.220745087,-0.00870667398,0.06001289561,0,0,1.796233535,8.361,13.02714634,0.1071656048,13.1874752,0.1114800721,13.23817062,-0.003000000026,13.18008614,0.003000000026
280.7778015,5773.682617,4758.77832,-66.2751236,5218.277832,7180.331055,582.5582275,-403.8144836,3819.995361,462.9195557,-114.5346603,4433.012207,-0.0006419001729,-0.002222893992,0.005174514372,0.004109053873,-0.0556640625,-0.06272769719,0.007936549373,0.001020387397,2.267969131,0.0681270659,-0.06716521829,4.708414078,-0.1567264944,4.220582485,0.03626801074,0.05899033695,0,0,1.796233535,8.371,12.94234657,0.1071280539,13.31852913,0.1114374548,13.18217182,-0.003000000026,13.23020458,0.003000000026
274.6467896,4872.01416,4444.560547,-34.45658875,4704.750488,7476.417969,611.1610107,-487.5043335,3592.431641,435.6386108,-216.3429413,4585.639648,-0.0003742476983,-0.001212241477,0.005464844406,0.003972981125,-0.03084981814,-0.03961674124,0.00765724387,0.000492551073,2.268850327,0.1038333774,0.02351276949,4.150290012,-0.2160006464,4.220375061,0.0784561038,0.0573358275,0,0,1.796233535,8.381,12.86078358,0.107053332,13.48238373,0.1113493517,13.11919498,-0.003000000026,13.28693295,0.003000000026
271.5863647,3297.179688,4348.25293,-9.350304604,3493.417969,7531.217773,631.8422852,-404.011261,3359.868164,408.8390503,-117.7822952,4758.407715,-0.0002129644272,-0.000711495406,0.005716852844,0.003875737544,-0.01343895867,-0.02418978699,0.004946125206,-0.002400668338,2.270051718,0.1319905967,0.1784491837,3.052334547,-0.2641423941,4.221403122,0.1093311086,0.05508280918,0,0,1.796233535,8.391,12.79192066,0.1069332063,13.61666393,0.1112059355,13.06438351,-0.003000000026,13.34759808,0.003000000026
98.20411682,-1891.831909,4735.560059,135.0921783,-2802.165771,6947.034668,624.8305054,-138.6734467,3167.913086,400.2598267,232.701889,4945.964844,-0.004709960427,-0.002508654259,0.005858507007,0.003938077949,0.08945078403,0.07562601566,-0.001008229097,-0.008250657469,2.271399021,0.1312976927,0.4872814119,-1.775974274,-0.3014758229,4.227066994,0.1055575758,0.05214332789,0,0,0.0313882865,8.401,12.66307259,-0.000440849195,13.60788536,0.003794495016,13.05700779,-0.003000000026,13.39729977,0.003000000026
134.7494659,-3986.691162,5340.729004,232.5135193,-4822.632812,6226.998535,611.6237183,300.3805237,3092.697021,393.493103,828.5735474,5102.083984,-0.001181640313,-0.001114796032,0.005835479125,0.004085738678,0.06348128617,0.05142560229,-0.008225915022,-0.01486129127,2.272578478,0.104444243,0.5584315062,-3.382641315,-0.2228472978,4.232446194,0.06994836032,0.04953499511,0,0,0.0313882865,8.411,12.79040241,-0.0006333477795,13.55606365,0.003542831168,13.09139156,-0.003000000026,13.40988064,0.003000000026
118.3316498,-4082.001465,5727.558105,252.5859375,-4418.075684,5961.401855,595.9157104,728.5767822,3151.475586,401.7259521,1396.217041,5151.592773,-0.0006301618414,-0.000449920306,0.005711675156,0.004230129533,0.03409662098,0.02533426322,-0.01224239729,-0.0185101945,2.273422241,0.06752245128,0.5492354631,-2.991565704,-0.02293007635,4.237900734,0.03093934432,0.04868877679,0,0,0.0313882865,8.421,12.94504547,-0.0007855413132,13.43752003,0.003342419863,13.15517044,-0.003000000026,13.38752556,0.003000000026
112.8432693,-2645.046875,5831.59668,255.5070953,-2816.455811,6142.762695,586.1710815,971.0597534,3301.992188,409.6272278,1671.16333,5102.17627,-0.0006686257548,-0.0002663440246,0.005438829307,0.00423336355,0.01166986674,0.005608381238,-0.0114669539,-0.01770954579,2.273903131,0.03334688023,0.5350275636,-1.512927175,0.1166036353,4.24331665,0.005173134618,0.049586799,0,0,0.0313882865,8.431,13.09089565,-0.0008673223783,13.30946541,0.003252682975,13.22289085,-0.003000000026,13.35275364,0.003000000026
114.0170288,-1056.330078,5787.993652,252.463562,-1270.427124,6447.507812,580.1460571,932.572937,3471.386475,417.395813,1563.29248,4986.272461,-0.0005542281433,-0.0003100601607,0.005151746329,0.004134151153,0.001320400857,-0.003798325779,-0.007003454026,-0.01351703424,2.274093151,0.008856289089,0.5229848623,-0.2218488604,0.1259256899,4.24864912,-0.003225251799,0.05107766017,0,0,0.000586500857,8.441,13.20344639,-0.002755076624,13.22698021,0.001388954115,13.27732944,-0.003000000026,13.32149982,0.003000000026
124.2720642,-7.145990372,5681.380859,242.3834381,-230.5756226,6637.499512,578.2640991,667.4841919,3621.304199,420.2200012,1193.032837,4842.279785,-0.0004489766725,-0.0004072763259,0.004996277858,0.004053300712,-0.003293051384,-0.008945615031,-0.00183641247,-0.008656280115,2.274095297,-0.005404032767,0.5287559032,0.4279456437,0.08643434942,4.253928185,-0.0004335275444,0.05222781748,0,0,0.000586500857,8.451,13.27974129,-0.00272458815,13.19643593,0.001438912586,13.31271744,-0.003000000026,13.30781078,0.003000000026
136.0058899,522.2382202,5579.443359,232.0681,344.2249451,6725.526367,575.3598633,335.7032776,3735.665527,423.6474915,775.3586426,4703.274902,-0.0003993898281,-0.0004629410396,0.004903952125,0.004040826578,-0.003865512554,-0.01014638599,0.001850345288,-0.005210509989,2.274003506,-0.01121033169,0.5282461643,0.6351268888,0.108038947,4.259197235,0.007031421177,0.05342806503,0,0,0.000586500857,8.461,13.32299519,-0.002663521096,13.19873714,0.001497433288,13.32993126,-0.003000000026,13.31590366,0.003000000026
145.1178894,689.6999512,5541.830566,224.5156097,558.8892822,6730.119141,570.4205322,75.04605865,3825.696533,429.7347412,464.6933289,4583.648438,-0.0003793706419,-0.0004673945659,0.004834151361,0.004079770762,-0.002940722043,-0.009483492933,0.003498237114,-0.00368462503,2.273886204,-0.01157750841,0.5273329616,0.6083101034,0.1272778213,4.264458656,0.0148948608,0.05483932793,0,0,0.000586500857,8.471,13.34304237,-0.002591486787,13.21869659,0.001553028938,13.33666611,-0.003000000026,13.34030151,0.003000000026
151.3894653,674.97229,5571.249023,218.9588013,568.0367432,6674.859863,563.4614258,-64.75054932,3898.163086,438.5177002,303.4628906,4487.350098,-0.0003764088033,-0.0004587740696,0.004760655109,0.004138394725,-0.001750829862,-0.008274110034,0.003674815176,-0.003548180917,2.2737813,-0.009387134574,0.5268227458,0.5140479803,0.1309323758,4.269717693,0.02141414583,0.05632290989,0,0,0.000586500857,8.481,13.35208702,-0.002521649003,13.24543285,0.001603500568,13.33887005,-0.003000000026,13.37285709,0.003000000026
155.5958862,590.8860474,5643.73291,214.2626495,486.0742188,6583.955078,554.7969971,-105.7081757,3958.013184,448.90802,256.4028931,4411.486328,-0.0003848817723,-0.0004480998032,0.004683185369,0.004205917008,-0.0006696008495,-0.007059821859,0.003229808528,-0.004000044893,2.273702621,-0.006648229901,0.5265077949,0.4188227057,0.1228864267,4.274978161,0.02638787776,0.05772503838,0,0,4.891828212E-05,8.491,13.35915947,-0.002491311636,13.27256012,0.00161764666,13.34129524,-0.003000000026,13.40675545,0.003000000026
158.9730682,495.2742615,5732.557617,209.7629242,381.4223328,6477.344727,545.2965698,-96.13498688,4010.582275,459.819458,265.2190552,4350.070312,-0.0003961288021,-0.0004362008767,0.00460998714,0.004272682127,0.0001830432884,-0.006066608243,0.002779658651,-0.004455794115,2.273649216,-0.004387066234,0.5264985561,0.3342080116,0.1096516326,4.280241966,0.03012027405,0.05895947292,0,0,4.891828212E-05,8.501,13.36868382,-0.002434431808,13.29722023,0.001663128729,13.34690571,-0.003000000026,13.43776798,0.003000000026
162.3570099,406.9858093,5819.817383,205.1912689,281.6543579,6368.27002,535.6488647,-77.16844177,4060.559814,470.3475647,284.3754272,4297.35498,-0.0004046758404,-0.0004259414563,0.004546229262,0.004331209231,0.0008762474754,-0.005261789542,0.002587635769,-0.00466465205,2.273614168,-0.002894362435,0.5268453956,0.2510263026,0.09560674429,4.285511494,0.03288995847,0.06000081822,0,0,4.891828212E-05,8.511,13.38150024,-0.002381217433,13.31893826,0.001709207776,13.35673523,-0.003000000026,13.46433067,0.003000000026
166.0953674,330.8647156,5897.671875,200.4219055,195.5711365,6263.849121,526.336792,-70.4276886,4110.671387,480.0171814,291.361969,4249.54541,-0.0004095390614,-0.000418415264,0.004489364568,0.004380777013,0.001437199535,-0.004616774153,0.00266021397,-0.004619717598,2.273590088,-0.002067347988,0.5275008678,0.1639018059,0.08263298124,4.290789604,0.03480791301,0.06085702032,0,0,4.891828212E-05,8.521,13.3966856,-0.002329753246,13.33840752,0.001756870421,13.37033558,-0.003000000026,13.48668861,0.003000000026
206.1273499,826.7235107,5958.32373,179.1889191,675.7315674,6173.018066,518.4909668,-81.08905029,4161.401367,487.6264954,281.3222046,4205.006836,-0.0005293581053,-0.000471729174,0.00446077669,0.004400304519,-0.01780947484,-0.02386143617,0.002945520217,-0.004367985297,2.27357316,-0.0009356121882,0.5215838552,0.4480659366,0.07963992655,4.296082497,0.03645756468,0.06155319139,0,0,0.3306341171,8.531,13.40694714,0.01780164056,13.3494339,0.02188722417,13.38645649,-0.003000000026,13.50613689,0.003000000026
199.1510773,1578.138916,5849.497559,158.7814178,1414.42041,6252.795898,516.8835449,-134.4076385,4203.42334,487.815033,228.810318,4176.373535,-0.0004699384153,-0.0005954279914,0.00445259735,0.004392688628,-0.01179335918,-0.01777775399,0.004042035434,-0.003278933,2.27360034,0.006401815452,0.4970625043,1.205649614,0.06855969876,4.301154613,0.04625364766,0.06211362779,0,0,0.3306341171,8.541,13.41077137,0.01785637625,13.38491631,0.02194340713,13.39524937,-0.003000000026,13.53187084,0.003000000026
206.5292206,1376.140137,5811.812012,152.6948242,1213.36731,6272.682617,514.4006958,-220.0954742,4225.141113,489.1922607,143.0963135,4174.89502,-0.0003508764203,-0.0004861337948,0.0044462597,0.004397725686,-0.004868377,-0.01077656541,0.004899859428,-0.002398875309,2.273714542,0.01544525661,0.5037479997,0.9815636873,0.07286775857,4.306179047,0.05735155568,0.06268508732,0,0,0.3306341171,8.551,13.40075016,0.01790744066,13.43202972,0.02199872956,13.39978027,-0.003000000026,13.5616827,0.003000000026
211.9000702,907.354187,5853.41748,152.9440308,741.9468384,6233.300781,511.0810852,-270.0350647,4233.18457,491.3686523,92.40294647,4185.703613,-0.0003563682258,-0.0004319411528,0.004426673055,0.004399655387,-0.0002703484788,-0.006069800816,0.004794010427,-0.002487912308,2.273910999,0.02270274051,0.515375495,0.5160287023,0.08426204324,4.311290264,0.06398455799,0.06336091459,0,0,0.3306341171,8.561,13.38959122,0.01794273034,13.47546959,0.02204342745,13.40528393,-0.003000000026,13.58989906,0.003000000026
212.6095123,516.3852539,5932.69873,152.8930664,343.1376343,6166.617188,507.3110352,-255.1694641,4235.136719,493.9769897,106.410614,4197.141113,-0.0003941924952,-0.0004265987372,0.004400691018,0.004405670799,0.001876169932,-0.00382671738,0.004011602141,-0.00326197804,2.27416563,0.02730031684,0.5224843621,0.1674764752,0.09069833905,4.316495419,0.06593217701,0.06410897523,0,0,0.3306341171,8.571,13.38670444,0.01796037704,13.51006794,0.02207635529,13.41444969,-0.003000000026,13.61419296,0.003000000026
256.677887,514.1937866,6039.327148,129.9507294,330.0344849,6067.093262,503.6479797,-197.4178467,4235.15918,496.7806396,163.3890991,4204.984375,-0.0002207082434,-8.167461056E-05,0.00438016979,0.004416579846,-0.01973705739,-0.02539081499,0.00316010532,-0.004106610548,2.274452925,0.02971557155,0.5205016136,0.001426616567,0.1000184938,4.321763515,0.06505069882,0.064863123,0,0,0.6963137984,8.581,13.3918457,0.04017870873,13.53385735,0.0443139337,13.42806816,-0.003000000026,13.63418674,0.003000000026
245.3391876,1632.53833,5893.76416,125.2993698,1433.984253,6205.881348,508.2175293,-158.9115448,4229.883789,492.6329956,200.3413086,4217.411133,-0.0004283158632,-0.0004304929171,0.004413413815,0.004365717527,-0.01457290445,-0.02039334178,0.003364356235,-0.00386447832,2.27478528,0.03701946884,0.4722125232,1.221008897,0.08483742177,4.326684952,0.0715983212,0.06553352624,0,0,0.6963137984,8.591,13.39325428,0.04018510506,13.56398392,0.0443401821,13.43699837,-0.003000000026,13.65692711,0.003000000026
240.937149,1562.863647,5790.978516,115.7650299,1387.857178,6291.658203,511.6541443,-181.4656067,4205.529785,487.8929749,173.1203918,4252.780273,-0.0004058851046,-0.0005222822074,0.004448535386,0.004327049479,-0.007102368865,-0.0131606916,0.004016101826,-0.003131344449,2.275209427,0.04675699398,0.4703719616,1.200006604,0.08709284663,4.331393719,0.08267280459,0.0662067011,0,0,0.6963137984,8.601,13.38479614,0.04019301757,13.611166,0.04436605051,13.44092083,-0.003000000026,13.68472862,0.003000000026
241.0945892,1093.235229,5763.90918,114.7841873,946.5826416,6310.620605,516.1401978,-204.9915314,4164.062988,485.377533,144.0316162,4295.965332,-0.0003658703645,-0.0004694566596,0.004485778045,0.004309504293,-0.001762496657,-0.007967493497,0.00397883635,-0.003137130989,2.27572298,0.05470983312,0.4897015095,0.7746142745,0.07308609039,4.336228371,0.09043898433,0.06690725684,0,0,0.6963137984,8.611,13.37487507,0.04018974677,13.65741444,0.04438147321,13.4445343,-0.003000000026,13.71160889,0.003000000026
232.1265869,300.4229431,5803.16748,127.4913788,177.6860046,6256.989258,516.6858521,-176.8479309,4118.049316,484.6072998,171.2174377,4329.495605,-0.0003779588733,-0.0004336537386,0.004496206995,0.004304237664,0.005768247414,-0.0005451471661,0.003041227115,-0.004076997284,2.276294947,0.05842872337,0.522913456,0.1053760052,0.06115337461,4.341361046,0.09199070185,0.06745048612,0,0,0.5992539525,8.621,13.37440681,0.03427629173,13.69137764,0.03848781064,13.45338726,-0.003000000026,13.73406219,0.003000000026
229.4502716,5.370455265,5851.498047,131.0606384,-102.2382965,6182.137695,516.9462891,-92.55776215,4085.938477,484.6233521,256.2175598,4351.126465,-0.0004089814611,-0.000401697529,0.00450127665,0.004310383461,0.004414879251,-0.001931619947,0.001785034896,-0.00528270239,2.276880264,0.05826068297,0.5339435339,-0.1085317358,0.04490275308,4.346709728,0.08866744488,0.06782321632,0,0,0.5992539525,8.631,13.38777828,0.03424900025,13.71046829,0.03847950697,13.46994686,-0.003000000026,13.75160789,0.003000000026
226.4252777,17.05443192,5867.988281,134.1388092,-84.2832489,6140.793945,517.7348633,-2.078041553,4066.723389,484.7690125,346.2276001,4363.513672,-0.0004198186216,-0.0003898389405,0.0045084632,0.004316495731,0.002599386964,-0.003702885238,0.001035576221,-0.005970082246,2.277454138,0.05656057596,0.5339394212,-0.03130524606,0.03691443056,4.352106571,0.08502405137,0.06810164452,0,0,0.5992539525,8.641,13.40898991,0.03422079235,13.72049522,0.0384692587,13.49052143,-0.003000000026,13.76604366,0.003000000026
224.56633,127.9710693,5857.784668,135.2611084,24.56259346,6136.210938,519.182251,52.08218765,4054.900879,484.7182312,398.3644104,4369.682617,-0.000416001858,-0.0003933901608,0.004518777132,0.004314611666,0.001313151326,-0.004905632231,0.0009453073144,-0.006016715895,2.278009176,0.05465806276,0.530359149,0.1034766436,0.02882066555,4.357479572,0.08281640708,0.06831414253,0,0,0.5992539525,8.651,13.43217182,0.03419635445,13.72796822,0.03846362606,13.51218033,-0.003000000026,13.77894878,0.003000000026
223.5603943,232.0373688,5833.90918,134.6799927,123.237175,6151.126465,521.1146851,62.48797607,4046.812744,484.3223572,405.8363342,4371.498535,-0.0004098539648,-0.0004036067985,0.004531234037,0.004307101015,0.0006549490499,-0.00550813647,0.001242080005,-0.005695849657,2.278547049,0.05316886306,0.5267679095,0.196333155,0.01603729092,4.362814426,0.08201845735,0.06843324006,0,0,0.5992539525,8.661,13.45404434,0.03417628631,13.73726177,0.03846393526,13.53319454,-0.003000000026,13.79172611,0.003000000026
222.8625336,297.7965698,5807.203613,133.9590912,186.9008484,6166.026855,523.3046265,45.60598755,4040.365479,483.594574,385.8122253,4370.677734,-0.0004050130665,-0.0004074111057,0.004545259755,0.004298972432,0.0004139796365,-0.005758090876,0.001601952012,-0.00532123819,2.279073238,0.05226782337,0.5249512792,0.2366736382,0.002253308659,4.368120193,0.08202181011,0.06841658056,0,0,0.5992539525,8.671,13.47360706,0.03415928036,13.74987888,0.03846763074,13.55271053,-0.003000000026,13.80540276,0.003000000026
167.5912476,-2071.844971,6024.045898,202.5501709,-2240.87207,5928.483887,513.6411743,55.35706329,4046.406982,495.8813782,392.9093018,4360.166992,-0.0001820447214,-9.338341624E-05,0.00447035348,0.004388959613,0.03274867311,0.02657952532,0.0006893788232,-0.006177815143,2.279549599,0.04172229767,0.5354384184,-1.888754249,-0.02275329083,4.373481274,0.06970757991,0.06826997548,0,0,-0.05709495395,8.681,13.502038,-0.005731600337,13.74159622,-0.001403806731,13.58213806,-0.003000000026,13.80965137,0.003000000026
169.7454987,-2208.950195,6234.715332,199.2755432,-2375.469238,5691.78418,505.3572693,150.2578583,4091.970703,507.1263428,486.4355164,4300.285156,-0.0004068434064,-0.0003095107095,0.004400198348,0.004465190228,0.01928412542,0.01337525062,-0.0008151477086,-0.007698294707,2.279871225,0.02418332547,0.5358564854,-2.056113005,-0.0355643034,4.378786087,0.04660881683,0.06795910001,0,0,-0.05709495395,8.691,13.56535625,-0.00575633347,13.70675182,-0.001412330195,13.62422466,-0.003000000026,13.79842567,0.003000000026
164.7750549,-1455.096802,6307.956543,190.2505035,-1617.586304,5612.929688,498.1212158,224.2539825,4153.712402,515.6936035,558.8431396,4213.394043,-0.0005301224301,-0.0003717104264,0.004347994924,0.004534907173,0.008857144043,0.003135609441,-0.000784340431,-0.007760241628,2.280023813,0.008604131639,0.5278915167,-1.355420709,-0.04078651592,4.384081364,0.02836670727,0.06757090986,0,0,-0.05709495395,8.701,13.63420391,-0.005763828289,13.67083645,-0.001403116272,13.66720009,-0.003000000026,13.78611946,0.003000000026
106.8433151,-2826.023193,6499.746582,242.3059998,-3051.712646,5406.459961,486.6890259,220.5561066,4223.268555,535.8616333,550.9398193,4119.144043,-0.0002246391377,2.479240175E-05,0.00426852284,0.004673680291,0.03330085799,0.02749493532,-0.0002563761664,-0.007285142317,2.280008316,-0.01103258785,0.4295801222,-2.605493546,-0.09331648052,4.388601303,0.007223580498,0.06685364246,0,0,-0.6583470702,8.711,13.70236492,-0.04227552935,13.62995434,-0.03789941594,13.71226215,-0.003000000026,13.76661491,0.003000000026
116.5626678,-2496.566406,6644.878906,233.0578003,-2681.018555,5231.820801,474.1173401,194.9491882,4314.833984,550.3689575,520.6976318,3996.259033,-0.0004041831417,-0.0002750218264,0.004188234452,0.004778852686,0.01957392134,0.01341578644,0.0002674301504,-0.006850636099,2.279777527,-0.03247243166,0.4439779818,-2.427960634,-0.1214054972,4.39286375,-0.01805140264,0.06581062824,0,0,-0.6583470702,8.721,13.78608894,-0.0422498025,13.58230782,-0.0378629826,13.76278019,-0.003000000026,13.73983383,0.003000000026
118.3436813,-1624.557495,6654.568359,218.9705658,-1737.466431,5186.710449,463.2511597,118.0298538,4418.055176,560.2363892,443.135498,3868.508057,-0.0005236358265,-0.0003804446605,0.004130436108,0.004871483892,0.01034968998,0.003707159543,0.001696162391,-0.005482639652,2.27935791,-0.04871746153,0.4722413719,-1.703323603,-0.1447358429,4.39739418,-0.03669860959,0.06445660442,0,0,-0.6583470702,8.731,13.86018276,-0.04219931364,13.54821301,-0.03780708462,13.81051826,-0.003000000026,13.71918106,0.003000000026
125.0811691,-871.690979,6596.572754,211.5086517,-923.0093994,5212.391602,454.8403015,-30.76719856,4515.115723,566.9907227,304.0685425,3762.718262,-0.0004798823211,-0.0003630973224,0.004106997978,0.004943450913,0.006048690993,-0.0009697313071,0.003717022482,-0.003461830318,2.278812885,-0.05831168219,0.50138098,-1.114714265,-0.1539514214,4.402274132,-0.04760150239,0.06291866302,0,0,-0.6583470702,8.741,13.91216469,-0.04212685674,13.53418064,-0.03773414716,13.85099697,-0.003000000026,13.7095747,0.003000000026
